subject_code
301843
18092
97994
6795
306205
46739
4984
914
4173
6796
20332
332485
1328
406415
21004
3127
71799
4950
110464
19481
117705
195453
2147
280853
13122
4122
283229
6252
260359
4648
39633
184374
41023
24403
306734
105234
342895
295820
6378
93305
18466
10035
10451
15133
329588
323831
267235
340061
9274
289462
21
24167
182719
4479
9748
9708
106536
7071
17157
2718
6025
339410
2260
208106
297393
58764
861
1640
8938
261419
19033
315127
403612
35361
94740
88804
11244
180971
62633
325523
83173
217052
97350
26316
791
18304
8848
4262
4121
25034
73919
134054
80464
6069
2177
412529
138838
132111
616
15194
4467
242539
7555
296467
392692
18465
33673
94839
33387
8922
5844
258389
18839
3125
8175
765
237468
334019
380774
25069
68331
60482
925
9742
182717
1802
2178
2179
15258
241340
19409
10864
49322
66781
187695
31190
18600
87692
4836
21256
37643
24957
39027
10885
13230
288398
6183
62179
242541
7493
11354
102907
43259
11785
2073
33834
334020
10036
3756
21278
10350
41430
124539
223565
260891
18848
225863
4800
69136
169340
1622
239746
52495
17382
4342
127429
10884
5932
176122
124303
67185
178262
1661
15075
2146
11194
294206
194830
300994
2223
43522
200467
160581
14169
76668
22399
92737
106727
235099
50732
89894
38736
10016
68531
51712
368945
234318
114536
48658
9284
191004
835
143875
320358
7289
8940
9285
108978
237238
15716
3225
12625
44640
33672
125627
9682
2069
5511
185794
322232
59055
193999
29877
20558
15328
3384
25082
25151
10690
22297
40258
157648
3181
182672
32058
48848
7951
10770
8926
7120
189549
375052
25991
39390
121136
18357
406604
9835
60935
16928
287626
39230
30052
8177
4532
4988
12520
94742
39302
22336
2850
100867
15341
108305
133705
181567
17038
27378
1835
107419
100305
39626
31497
74923
7734
287444
3807
2034
24374
37129
16451
131683
48711
214538
1108
283167
212682
94841
239082
2370
18658
106128
9683
33842
140527
7269
90868
31552
790
283367
86566
24956
333487
4886
9286
292309
93286
2584
910
24834
20543
123597
3654
2508
207177
3040
216421
217401
3126
2959
18646
252418
85229
7729
131198
43385
94755
46152
63296
6974
15071
4225
36977
56573
33306
18144
1786
8063
39391
3536
253407
14339
110530
39930
29474
22054
142828
3319
133325
58617
6856
14351
230807
376293
39226
18306
98656
10701
13234
1641
262749
5770
1801
148588
124156
55451
7126
270140
3757
108892
104717
100989
18312
27985
1475
28016
239325
62539
5754
4941
43248
50774
16544
94746
104064
55103
94749
69647
20
194829
45216
19411
112949
377801
163164
18309
24008
12052
15342
328854
397701
19452
151506
379848
47166
9777
214537
139332
31323
18339
287993
108750
45680
325453
19034
185232
140690
207923
117194
3925
7724
2036
55452
7084
87781
15
103248
28007
4359
10033
74836
35869
10573
64103
374938
2222
26514
1715
7169
87946
26257
229037
33833
10212
13226
17939
12649
8809
1338
246904
197677
102901
12611
90870
4115
4974
46139
239993
7629
40321
4316
47362
33288
23120
7960
15441
71773
116761
12626
